-3.1405926535897932,6.448539871919703e-18,0.9988444699874187
-3.1395926535897933,5.265632844552358e-05,0.9988444696992218
-3.1385926535897934,0.00010531268318335652,0.9988444688346292
-3.1375926535897936,0.00015796909050587384,0.9988444673936393
-3.1365926535897937,0.00021062557670554813,0.9988444653762499
-3.1355926535897938,0.0002632821680750111,0.9988444627824574
-3.134592653589794,0.00031593889090710247,0.9988444596122542
-3.133592653589794,0.0003685957714949255,0.9988444558656371
-3.132592653589794,0.0004212528361318988,0.9988444515425964
-3.131592653589794,0.0004739101111118065,0.9988444466431242
-3.1305926535897943,0.0005265676227288556,0.9988444411672109
-3.1295926535897944,0.0005792253972777206,0.9988444351148453
-3.1285926535897945,0.0006318834610536061,0.9988444284860161
-3.1275926535897947,0.0006845418403522892,0.9988444212807088
-3.1265926535897948,0.0007372005614701822,0.9988444134989105
-3.125592653589795,0.0007898596507043763,0.9988444051406041
-3.124592653589795,0.0008425191343526936,0.9988443962057745
-3.123592653589795,0.0008951790387137516,0.9988443866944031
-3.122592653589795,0.0009478393900870084,0.9988443766064706
-3.1215926535897953,0.001000500214772798,0.9988443659419578
-3.1205926535897954,0.0010531615390724192,0.9988443547008423
-3.1195926535897955,0.001105823389288163,0.9988443428831029
-3.1185926535897956,0.001158485791723357,0.9988443304887149
-3.1175926535897958,0.0012111487726824467,0.9988443175176543
-3.116592653589796,0.001263812358471026,0.9988443039698959
-3.115592653589796,0.0013164765753958996,0.9988442898454116
-3.114592653589796,0.001369141449765128,0.9988442751441732
-3.113592653589796,0.0014218070078880892,0.9988442598661516
-3.1125926535897963,0.0014744732760755164,0.9988442440113166
-3.1115926535897964,0.0015271402806395723,0.9988442275796373
-3.1105926535897965,0.001579808047893882,0.9988442105710795
-3.1095926535897966,0.0016324766041536016,0.9988441929856103
-3.1085926535897968,0.0016851459757354491,0.998844174823194
-3.107592653589797,0.0017378161889577822,0.9988441560837947
-3.106592653589797,0.0017904872701406346,0.9988441367673753
-3.105592653589797,0.0018431592456057773,0.9988441168738963
-3.104592653589797,0.00189583214167676,0.9988440964033193
-3.1035926535897973,0.0019485059846789765,0.9988440753556027
-3.1025926535897974,0.0020011808009396913,0.9988440537307044
-3.1015926535897975,0.002053856616788158,0.9988440315285825
-3.1005926535897976,0.002106533458555585,0.9988440087491914
-3.0995926535897977,0.0021592113525752345,0.998843985392486
